MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,BASILIC FLY STUDIO LTD,       193.95,       193.00,       193.00,       186.05,       188.65,                  2609475.00,13800,N, ,41,       509.80,       164.00
N,BATA INDIA LTD,       677.40,       677.45,       682.00,       671.00,       672.75,                 60853756.00,89939,N, ,5667,      1282.50,       605.00
N,BATLIBOI LTD.,        88.39,        89.90,        91.94,        88.88,        90.81,                  2287336.60,25336,N, ,879,       106.50,        71.21
N,BAYER CROPSCIENCE LTD,      3960.80,      3960.80,      3998.90,      3960.80,      3989.90,                 39796201.60,9989,N, ,1611,      5489.00,      3935.00
N,BHARAT BIJLEE LTD,      2298.30,      2309.70,      2315.90,      2280.00,      2289.30,                 61721950.30,26842,N, ,2531,      3411.00,      2051.70
N,BLACK BOX LIMITED,       720.90,       722.00,       731.20,       710.00,       712.25,                142108721.00,198315,N, ,12698,      1103.00,       435.05
N,BOMBAY BURMAH TRADING COR,      1501.60,      1513.90,      1513.90,      1495.10,      1496.80,                 65156570.90,43404,N, ,3393,      2135.00,      1314.60
N,B&B TRIPLEWALL CONT LTD,       233.77,       236.00,       236.00,       227.00,       230.22,                   793987.77,3429,N, ,169,       262.00,       156.00
N,BRIGHTCOM GROUP LIMITED,         9.00,         9.03,         9.06,         8.91,         8.98,                 23820468.91,2648978,N, ,3310,        13.10,         7.70
N,BCL INDUSTRIES LIMITED,        36.22,        36.37,        37.95,        36.04,        36.62,                 19266050.05,526260,N, ,2673,        44.90,        25.53
N,BRAND CONCEPTS LIMITED,       165.43,       166.00,       176.43,       165.00,       167.33,                  2006386.40,11790,N, ,613,       449.00,       152.84
N,BCPL RAILWAY INFRA LTD,        67.77,        67.77,        72.00,        67.25,        68.45,                  1079191.11,15587,N, ,476,        92.00,        60.00
N,BHARAT DYNAMICS LIMITED,      1257.70,      1253.00,      1293.00,      1253.00,      1255.00,               1772334434.50,1391949,N, ,42408,      1654.00,      1086.00
N,BEACON TRUSTEESHIP LTD,        87.30,        84.50,        84.50,        82.95,        83.60,                  1673200.00,20000,N, ,20,       124.80,        50.00
N,BEARDSELL LIMITED,        25.41,        25.29,        26.32,        24.62,        25.31,                   194932.07,7642,N, ,204,        38.60,        20.02
N,MRS BECTORS FOOD SPE LTD,       229.41,       230.01,       231.70,       225.16,       225.96,                112658542.46,493507,N, ,13225,      1495.00,       165.00
N,BEDMUTHA INDUST LTD,       112.23,       108.50,       115.00,       108.50,       112.37,                   794550.62,7077,N, ,115,       154.90,        94.55
N,BEEKAY STEEL INDS. LTD.,       419.55,       419.55,       421.00,       406.85,       417.40,                  1932740.70,4726,N, ,172,       471.85,       355.05
N,BELLA CASA FASH AND RET L,       239.51,       241.90,       246.95,       240.02,       242.85,                   985493.12,4050,N, ,263,       497.35,       214.68
N,BELRISE INDUSTRIES LTD,       238.11,       238.15,       239.25,       233.52,       236.86,                443187718.36,1873911,N, ,26919,       268.20,       135.16
N,BEML LIMITED,      2079.40,      2082.00,      2127.00,      2045.00,      2057.80,               1435602230.90,687676,N, ,41468,      4551.50,      1355.00
N,BENARES HOTELS LTD.,     10200.00,     10270.00,     10270.00,     10200.00,     10200.00,                  1091470.00,107,N, ,30,     10500.00,      9965.00
N,BENGAL & ASSAM CO. LTD.,      6375.00,      6445.00,      6499.00,      6271.00,      6332.50,                  2318625.00,362,N, ,104,      7268.00,      5845.85
N,BHANSALI ENG. POLYMERS LT,       129.74,       130.00,       131.20,       126.10,       127.50,                152708771.13,1190325,N, ,11867,       138.50,        74.20
N,BERGER PAINTS (I) LTD,       491.40,       494.00,       496.70,       484.00,       485.30,                135103354.40,277300,N, ,23139,       594.55,       391.10
N,BEST AGROLIFE LIMITED,        20.34,        20.99,        21.20,        18.83,        19.29,                 40865213.11,2082129,N, ,5742,       464.15,        12.30
N,BETA DRUGS LIMITED,      2258.90,      2258.00,      2275.70,      2190.10,      2218.50,                 29458593.80,13251,N, ,2146,      2807.90,       990.10
N,BEW ENGINEERING LIMITED,        49.30,        50.70,        50.70,        48.25,        49.30,                   567475.00,11500,N, ,21,       159.30,        47.95
N,BF INVESTMENT LIMITED,       469.45,       475.00,       475.00,       464.10,       469.35,                 15575550.75,33149,N, ,1587,       584.70,       315.00
N,BF UTILITIES LIMITED,       544.00,       543.05,       561.55,       537.00,       542.45,                149617948.20,272295,N, ,12608,       898.70,       368.70
N,BHAGIRADHA CHEM & INDS L,       266.30,       266.60,       269.80,       263.10,       264.60,                  9205198.15,34606,N, ,759,       316.90,       170.60
N,BHAGYANAGAR INDIA LIMITED,       373.45,       373.05,       381.80,       369.00,       370.45,                 28929252.80,77510,N, ,2681,       432.30,        86.00
N,BHANDARI HOSIERY EXP LTD,         3.00,         3.02,         3.05,         3.00,         3.03,                   307877.04,101595,N, ,194,         5.25,         2.00
N,BHARAT COKING COAL LTD,        33.80,        33.80,        34.05,        33.60,        33.81,                119753255.17,3546055,N, ,12715,        45.09,        29.74
N,BHARAT FORGE LTD,      1981.00,      1997.60,      1997.60,      1951.00,      1956.00,               3007566456.00,1526364,N, ,88838,      2295.00,      1104.60
N,BHARAT RASAYAN LTD,      1184.20,      1190.10,      1207.00,      1165.20,      1171.80,                 29857744.30,25242,N, ,2734,     11950.00,      1165.20
N,BHARAT SEATS LIMITED,       213.69,       213.69,       214.70,       210.50,       211.69,                 19950995.61,93907,N, ,2110,       263.18,       133.60
N,BHARAT WIRE ROPES LTD.,       180.42,       179.51,       182.59,       178.97,       181.32,                 25629840.72,141594,N, ,2287,       262.00,       148.01
N,BHARTI HEXACOM LIMITED,      1505.60,      1507.00,      1520.20,      1490.00,      1495.40,                 55877875.60,37216,N, ,4372,      1955.60,      1430.00
N,BHEL,       431.80,       433.00,       439.20,       429.20,       431.10,               2570597352.55,5925391,N, ,52899,       446.50,       209.05
N,BIGBLOC CONSTRUCTION LTD,        41.29,        41.95,        42.40,        40.31,        41.92,                  2332106.71,56466,N, ,623,        80.00,        38.00
N,BIKAJI FOODS INTERN LTD,       587.15,       587.15,       589.85,       582.00,       584.20,                 30526794.75,52134,N, ,3510,       818.70,       582.00
N,BHARTIYA INTERNATIONAL,       915.85,       924.00,       924.00,       899.95,       907.85,                  7951980.55,8736,N, ,638,       980.00,       602.00
N,BIMETAL BEARINGS LTD.,       630.45,       633.50,       635.50,       633.50,       635.00,                    67953.00,107,N, ,8,       750.75,       537.90
N,BIOCON LIMITED.,       402.00,       404.00,       404.90,       396.20,       397.40,               1246689437.30,3108555,N, ,26399,       447.15,       337.05
N,BIOFIL CHEM & PHARMA LTD,        31.97,        32.80,        32.80,        31.31,        32.00,                   177784.20,5543,N, ,151,        46.34,        25.60
N,BIOPOL CHEMICALS LIMITED,        43.60,        45.70,        45.75,        45.70,        45.75,                   494040.00,10800,N, ,4,       133.75,        39.50
N,BROOKFIELD INDIA RET,       342.37,       344.00,       344.00,       339.50,       341.79,                 46511470.16,136167,N, ,7282,       375.69,       312.05
N,BIRLA CORPORATION LTD,       880.90,       880.00,       895.00,       874.30,       887.35,                 43168944.65,48723,N, ,4366,      1346.10,       769.60
N,ADITYA BIRLA MONEY LTD,       127.15,       126.77,       129.19,       123.50,       126.37,                  7868118.80,62184,N, ,1043,       197.39,        95.00
N,BIRLANU LIMITED,      1423.50,      1440.00,      1451.00,      1421.90,      1448.00,                  8498138.10,5921,N, ,437,      2086.90,      1190.10
N,BIRLA PRECISION TECH L,        51.67,        53.25,        59.79,        52.73,        57.92,                147065385.94,2574084,N, ,15177,        59.79,        32.25
N,BLACKBUCK LIMITED,       582.40,       582.00,       588.95,       580.00,       586.10,                 92049219.70,157466,N, ,18533,       748.00,       496.00
N,BEML LAND ASSETS LIMITED,       161.93,       162.00,       164.95,       160.61,       160.88,                  7011275.35,43253,N, ,854,       233.80,       155.50
N,BLB LIMITED,        16.96,        17.00,        17.10,        16.42,        16.68,                  1961986.02,117198,N, ,443,        22.47,        12.00
N,BEHARI LAL ENGINEERING L,       454.25,       454.25,       458.80,       448.00,       453.15,                372026475.05,823610,N, ,13315,       548.00,       431.10
N,BALMER LAWRIE INVSTS. L,        72.47,        72.98,        72.98,        72.36,        72.53,                  7078873.12,97501,N, ,1045,        79.50,        67.00
N,B.L.KASHYAP & SON LTD,        57.60,        57.60,        62.45,        57.04,        59.34,                181837695.18,2983058,N, ,12864,        73.00,        40.32
N,BLS INTL SERVS LTD,       240.15,       240.15,       241.25,       237.00,       238.79,                154253178.63,646943,N, ,10399,       374.00,       218.90
N,BLS E-SERVICES LIMITED,       323.65,       324.05,       326.95,       317.35,       320.05,                 46121607.30,143302,N, ,3292,       331.30,       124.30
N,BLUE CLOUD SOFTECH SOLU L,        19.90,        19.85,        20.15,        19.80,        19.88,                 20176120.88,1013239,N, ,2267,        24.50,        19.61
N,BLUE DART EXPRESS LTD,      5028.80,      5034.00,      5048.90,      4968.10,      4991.70,                 29187141.70,5838,N, ,1318,      7036.00,      4628.50
N,BLUE JET HEALTHCARE LTD,       579.00,       582.05,       584.00,       565.50,       569.80,                253500585.00,442380,N, ,11811,       759.50,       325.00
N,BLUE PEBBLE LIMITED,        70.00,        73.95,        84.00,        73.95,        84.00,                  1479260.00,18000,N, ,45,       195.00,        59.20
N,BLUE STAR LIMITED,      1485.70,      1485.70,      1514.70,      1475.00,      1484.00,                625702948.90,419549,N, ,29196,      2040.00,      1432.50
N,BLUESTONE JEWEL LFSTL LTD,       804.90,       802.00,       848.00,       800.05,       842.75,                889184612.20,1065449,N, ,38110,       926.00,       399.80
N,BLUSPRING ENTERPRISES LTD,       134.25,       135.40,       139.80,       132.00,       138.96,                 83054803.33,605059,N, ,8224,       139.80,        43.98
N,BOMBAY METRICS S C LTD,        34.70,        39.85,        40.00,        35.05,        35.15,                   328240.00,8800,N, ,8,        56.90,        31.05
N,BIO MEDICA LABORATORIES L,       162.30,       165.00,       181.00,       165.00,       177.00,                 11441400.00,67000,N, ,56,       181.00,       101.50
N,BMW VENTURES LIMITED,        55.13,        56.22,        56.22,        55.10,        55.36,                  2263897.46,40922,N, ,1029,        78.00,        48.00
N,BN AGROCHEM LTD.,       226.73,       226.28,       227.69,       215.40,       216.73,                   283171.03,1260,N, ,107,       394.80,       215.40
N,BODAL CHEMICALS LTD,       150.76,       147.26,       159.99,       146.36,       155.62,                785378513.84,5050468,N, ,40463,       159.99,        42.81
N,BOHRA INDUSTRIES LIMITED,        12.35,        12.25,        12.93,        12.25,        12.70,                    47130.71,3714,N, ,39,        27.21,        11.60
N,BOMBAY DYEING & MFG. CO L,       113.19,       113.19,       115.25,       113.05,       113.47,                 43408634.86,381464,N, ,3612,       195.45,        92.00
N,BONLON INDUSTRIES LIMITED,        40.66,        40.74,        41.87,        40.05,        40.13,                   132078.08,3268,N, ,99,        57.00,        34.51
N,BORANA WEAVES LIMITED,       300.35,       303.65,       309.40,       303.65,       307.60,                  3446664.55,11240,N, ,295,       420.00,       211.00
N,BOROSIL LIMITED,       248.63,       249.00,       260.00,       247.79,       258.96,                 68025456.75,265545,N, ,5949,       397.95,       213.73
N,BOROSIL RENEWABLES LTD,       497.50,       495.00,       505.50,       491.60,       499.15,                135892472.80,271428,N, ,17675,       721.00,       374.40
N,BOROSIL SCIENTIFIC LTD,       134.93,       136.41,       136.80,       131.00,       132.16,                  6134322.60,46065,N, ,876,       180.80,        96.64
